sample_id	Cell Cycle	HIPPO	MYC	NOTCH	NRF2	PI3K	RTK RAS	TP53	TGF-Beta	WNT
6fc0cb07-9713-4355-8543-f85d1c5505c2	1	0	0	0	0	0	1	1	1	0
70dd8453-11d3-4105-a8d0-6a755c52495d	1	0	0	0	0	0	1	1	1	0
71ef8379-03a0-4b81-92c9-1ba666fe4d7a	1	0	0	0	0	0	1	1	1	0
78103d9b-0b8a-431e-bb58-5c99fbea12e4	0	0	0	0	0	0	1	0	1	0
7b318282-5df4-42bc-b1e0-0e4a66ba9204	0	0	0	0	0	0	1	1	1	0
7ccee959-1e87-4a39-b6b3-840ddcb94995	0	0	0	0	0	0	1	0	1	0
7d04f401-3505-410c-8def-0348ecd8aae2	1	0	0	0	0	0	1	1	1	0
88bc38ba-ad1d-431e-a67e-0a5a23678386	1	0	0	0	0	0	1	1	1	0
89195d56-1ef2-41df-b200-9f18e38f574a	0	0	0	1	0	0	1	1	1	0
8d67c121-37d0-4fc0-a349-2c9452589d65	1	0	0	0	0	0	1	1	1	0
b47aa163-eec9-4225-940b-4373e78152e2	1	0	0	0	0	0	1	1	1	0
b54b9433-ec10-4cb5-a860-4555da64917b	1	1	0	0	0	0	1	1	1	0
b8270565-9e02-4d46-9534-08206bfd027a	1	0	0	0	0	0	1	1	1	0
c13fb736-614c-4d5f-83bf-2d7586f4fb53	1	0	0	0	0	0	1	1	1	0
c9e7c629-7b57-4ede-b315-0cea8c97c48e	1	0	0	0	0	0	1	1	1	0
d1804679-e728-4597-ac69-49554c087b9e	1	0	0	0	0	0	1	1	1	0
d8de6de6-4cfe-4239-9ebd-3437aa65efb2	1	0	0	0	0	0	1	1	1	0
da1ed4b9-f428-48aa-834d-1d9673999044	1	0	0	0	0	0	1	1	1	0
ded2689b-8e37-480c-b37c-acc538e54ddf	1	0	0	0	0	0	1	0	1	0
e0aa815f-668a-4de9-bb32-3f215bb7f843	1	0	0	0	0	0	1	1	1	0
e6eda5db-4d4f-418e-b0d4-ed9b3e5259d3	0	0	0	0	0	0	1	1	1	0
e97ea3d7-9fcd-4df1-9ea8-587cb3be75ec	1	0	0	0	0	0	1	1	1	0
ecfe388a-99f5-44b9-9226-a6ae6d892538	1	0	0	0	0	0	1	1	1	0
edac1323-2497-45e6-9148-e9c955292ba2	0	0	0	0	0	0	1	1	1	0
efc39172-083c-4297-b922-3f58df781332	0	0	0	0	0	0	1	0	1	0
f4e926fd-006e-4c85-b71c-1433c325acb0	1	0	0	0	0	0	1	1	1	0
f94c4f69-8119-4eaf-97c1-5106890c14d4	0	0	0	0	0	0	1	0	1	0
ffe4bb51-e98a-41a7-a4e1-c3970386889c	1	0	0	0	0	0	0	1	1	0
4808f9e1-452d-45eb-9b87-2f87c67d3452	0	0	0	1	0	0	0	0	0	0
4b8c6b0c-0d0c-4834-a2f3-691e0919b902	0	0	0	1	0	0	0	1	0	0
4b91ece6-c9b2-4889-b18c-c63eb58eb061	0	0	0	1	0	0	0	0	0	0
7eb0ee38-fbe2-49ea-ba63-aa13825eca6e	0	0	0	0	1	0	1	0	0	1
5c3def3a-b515-41f6-8157-681b963534e7	1	0	0	0	0	0	1	0	0	1
fce8d8c6-f2a0-43a8-9a7a-b9c519a6686c	0	0	0	0	0	1	1	0	0	0
b49d5310-3cc5-4386-9444-cf0d61b52376	0	0	0	1	0	0	1	1	1	0
a5346247-3f30-470a-b4ab-732180786291	1	0	0	0	0	0	1	1	1	0
0b29c893-03bf-4131-b192-c14a2788d411	0	0	0	0	0	0	1	1	1	1
a47c2012-c13d-48ac-88b6-e09bfd50122b	1	0	0	0	0	0	0	0	1	0
dc4ba4bc-6333-4fe9-8805-e058cc9e6e18	1	0	0	0	0	0	0	1	1	0
f7702c0c-9636-4700-a8ae-7a58afd9fa71	1	0	0	0	0	0	1	1	1	0
deb0de92-a46b-4e71-814c-2f6c5e97dbcd	0	0	0	0	0	0	0	0	1	0
0d569bd5-418d-4d72-87ca-8e14668c2119	0	0	1	0	0	0	0	1	0	0
2b02e3ad-4423-491e-993a-561e80dc7bcf	0	0	1	0	0	0	0	0	0	0
4e7cdeda-6dc1-4f17-b853-72a68e5aa7e1	0	0	1	0	0	0	0	1	0	0
78bd2aa8-e5f6-4b4b-96f0-d406fbdbcee8	1	0	1	0	0	0	0	0	0	0
b330c50b-c45f-413d-918f-33275d0d8f91	1	0	1	0	0	0	0	1	0	0
df814571-57f1-4e55-bc1a-c892c568c4ba	0	0	1	0	0	1	0	0	0	0
606d7f5e-ff98-4245-a9ac-281f5074f97a	0	0	1	0	0	0	0	0	0	0
278b2498-1d64-493b-ac43-3489ec86f313	0	0	1	0	0	0	0	0	0	0
ce6154e9-3f3a-442f-a608-35e1bab66927	0	0	1	0	0	0	0	1	0	1
e64e9f76-c622-11e3-bf01-24c6515278c0	1	0	1	0	0	0	0	0	0	0
50f4d836-79a9-4bc7-a63a-7aa29e41d418	0	0	1	1	0	0	0	1	0	0
f37971bd-ec65-4840-8d4f-678692cee695	0	0	0	0	0	0	1	0	0	0
bb65d670-0411-4fc5-a6cb-019caec1ab36	1	0	0	0	0	0	1	1	1	0
9fb6b7be-0084-48f7-a256-6d170e72e97f	0	1	0	0	0	0	0	1	0	0
f35f7712-d5c6-47f6-98ed-704edbbc1e19	1	1	0	0	0	0	1	1	0	0
145f6dbb-9744-44f7-8485-e440689de3fd	0	0	0	0	0	0	0	0	0	1
b070af2a-c622-11e3-bf01-24c6515278c0	0	0	0	0	0	0	0	0	0	1
8eb90ea4-c622-11e3-bf01-24c6515278c0	0	0	0	0	0	0	1	0	0	1
e99ccc0c-c622-11e3-bf01-24c6515278c0	1	0	0	1	0	0	0	0	0	1
63fef3fe-c622-11e3-bf01-24c6515278c0	0	0	0	0	0	0	0	0	0	1
6baee028-c622-11e3-bf01-24c6515278c0	0	0	0	0	0	0	0	0	0	1
eb1792ee-6946-4e0d-bdd1-c924328dba5d	0	0	0	0	0	0	0	0	0	1
b86655a4-c622-11e3-bf01-24c6515278c0	0	0	0	0	0	0	0	0	0	1
3d400522-c623-11e3-bf01-24c6515278c0	0	0	0	0	0	0	0	1	0	1
1c1c6494-c623-11e3-bf01-24c6515278c0	0	0	0	0	0	0	0	1	0	1
15fd8dc8-c622-11e3-bf01-24c6515278c0	0	0	0	0	0	1	0	1	0	1
4c183106-c622-11e3-bf01-24c6515278c0	0	0	0	0	0	0	0	0	0	1
0dd39eca-c623-11e3-bf01-24c6515278c0	0	0	0	0	0	0	0	1	0	1
b1f19de6-c622-11e3-bf01-24c6515278c0	0	0	0	0	0	0	0	1	0	1
11473a98-d953-45f9-abf5-709b68a4bae8	0	0	0	0	0	0	0	0	0	1
bbdd7393-024b-4073-b5bc-ef7a68c15b8a	1	0	0	0	1	0	1	0	0	0
469eddf2-6e02-46bf-820f-6296a2b776e2	0	0	0	1	0	0	0	0	0	0
97a6f44a-c622-11e3-bf01-24c6515278c0	0	0	0	1	0	0	0	0	0	0
f50fb278-1f0f-406e-b341-eb3d1b97afe6	0	0	0	1	0	0	0	1	0	0
724bf2b8-a246-4b6f-85f8-95824c03896e	1	0	0	1	0	0	0	0	0	0
d2b7bb0a-c622-11e3-bf01-24c6515278c0	0	0	0	1	0	0	0	0	0	0
4d6bb438-86f0-4414-962f-2b1cebee4524	0	0	0	1	0	0	0	0	0	0
ac1bd179-8285-468c-ab9f-7f91151ca0f2	0	0	0	1	0	0	0	0	0	0
ca137611-533a-4d20-a85d-8e4c3a1eab2d	0	0	0	0	0	0	1	1	0	0
0e7f46ca-6f5c-4538-b6d6-00af65d57fcf	0	0	0	1	0	0	1	0	0	0
deb9fbb6-656b-41ce-8299-554efc2379bd	1	0	0	1	0	0	1	1	0	0
3bfbc33d-804b-4bb3-97ac-97563d77b13d	0	0	0	0	0	0	1	1	1	0
68ba1105-569a-4209-9b45-0e2d64931806	1	0	0	0	0	0	1	1	1	0
8be6b14d-286a-471b-a282-ab98bc6050c3	1	0	0	1	0	0	1	1	1	0
3fba4880-cb7b-4ac5-ab5f-728614faa1ea	1	0	0	0	0	0	1	0	1	1
2bd9ccca-3fae-4b66-a762-6f30d6276222	1	0	0	0	0	0	1	1	1	0
02c97e2b-914e-4afc-bf50-78f0cfbfa67b	1	0	0	0	0	0	1	1	1	0
ec646623-6d33-4fbd-888e-89f55d82eb11	0	0	0	0	0	0	1	0	1	0
e5193d7e-e8b7-4098-bf98-8b3a62781d13	1	0	0	0	0	0	1	1	1	0
654dba9f-cfe5-4121-97c7-868613cdef53	1	0	0	0	0	0	0	0	1	0
db2a1df8-487d-4dad-a347-5c5ed539d5ad	1	0	0	0	0	0	1	1	1	0
81bc7f0c-865d-4801-a935-2ab04170df53	0	0	0	0	0	0	1	1	1	0
7cb71498-6ada-43c6-912b-bad4f93cf580	0	0	0	0	0	0	1	1	1	0
d4cf11be-3bd7-403b-9722-91d8e8761e4d	1	0	0	0	0	0	1	1	1	1
134c9a92-e91e-4347-a9c4-727279edebb1	0	0	0	0	0	0	0	1	1	1
f0e0d978-3e32-4444-a07a-26049b2594e6	0	0	0	0	0	0	0	1	1	0
96cca60e-17dc-44c3-90f7-1b57b0e08e5f	1	0	0	0	0	0	1	1	1	0
90b3c237-29a4-48b3-90b3-9f2c0ccb5928	1	0	0	0	0	0	1	1	1	0
4a88981e-e409-440f-9bf0-71ca1bab8b4e	1	0	0	0	0	0	1	0	1	1
b80ca528-2c5f-400c-8df3-9c47869a64c2	1	0	0	0	0	0	1	0	1	0
228fb827-c05e-494c-8a21-e1d925e100cb	1	0	0	0	0	0	1	1	1	0
f5bb7ae4-4bb4-4e87-b83c-bc8620584989	1	0	0	0	0	0	1	1	1	0
1327bbd4-a466-4e26-905f-cf91315f1cc8	0	0	0	0	0	0	1	1	1	0
129459c1-38be-45da-bb87-18848c97c544	1	0	0	0	0	0	1	1	1	0
29a00d78-b9bb-4c6b-b142-d5b8bfa63455	1	0	0	0	0	0	1	1	1	0
bb8176a7-ea7c-42d7-a85a-cec1ca386f2e	1	0	0	0	0	0	1	1	1	0
cb4608a7-6aec-4cba-b20f-489e214c9dbd	0	0	0	0	0	0	1	1	1	0
6867811f-ac89-47da-b5dc-1270033c36e7	1	0	0	0	0	0	1	1	1	0
b37d6283-6f95-4975-a794-f3d5c4bbc7b3	0	0	0	0	0	0	1	1	1	0
5650dc4e-8bce-4716-9199-cd5750d7a888	1	0	0	0	0	0	1	1	1	0
21b1a37f-e91e-4ce1-83cf-bb89b8d0fb35	0	0	0	0	0	1	1	0	1	0
a5d5c238-0447-47fa-9a81-3b823cbdcea6	1	0	0	0	0	0	1	1	1	0
40378b7a-a65d-4510-aaba-a34c4058fac7	1	0	0	0	0	0	1	1	1	0
72a5e569-99d4-47bc-be1b-6296a5025080	1	0	0	0	0	1	1	0	1	1
7f42e118-aab6-438a-9e84-e7451fe12d7e	1	0	0	0	0	0	1	1	1	0
88d5a8b2-daba-45ce-90bf-480fac85bf1d	1	0	0	0	0	0	1	1	1	0
2b3837b3-ee29-4a08-848e-1206404da986	0	0	0	0	0	1	1	1	1	0
9011cf17-0783-4f9d-b355-4f0fc1a2e78b	1	0	0	0	0	0	1	1	1	0
09cb8bc5-13ac-44ac-9b7d-6de143373570	0	0	0	0	0	0	1	1	1	0
4c4aa1b1-fda3-4c5b-b588-68aa727500ad	0	0	0	0	0	0	1	1	1	0
7ccb9a4d-6f48-41c2-a630-27fde8c67d60	1	0	0	0	0	0	1	1	1	0
d5796835-d6cd-427e-a398-5fbef88b0648	1	0	0	0	0	0	1	0	1	0
097a7d36-905b-72be-e050-11ac0d482c9a	0	0	0	1	0	1	0	1	1	0
56cc8740-b132-4cbc-b513-f0b5b2305ca6	0	0	0	0	0	1	0	1	1	0
4ef20a13-f107-4654-adca-fc60b8f5be47	1	0	0	0	0	1	0	0	1	0
0168a2a6-c3af-4d58-a51c-d33f0fc7876d	0	0	0	0	0	0	0	0	1	0
47874ff4-0b1c-4a31-9192-2a10e93ce9a1	1	0	0	0	0	0	0	1	1	0
9258860c-a336-4075-996d-2ee0c18b281c	0	0	0	0	0	0	0	1	1	0
ba096d4f-5a6c-4c31-ae03-e7483cf58c38	0	0	0	0	0	0	0	1	1	0
da910f22-126e-41dc-be6b-47c8f69ad106	0	0	0	0	0	0	0	1	1	0
8cbd1752-7eea-46d3-8623-09e96dfb1fdf	0	0	0	0	0	0	0	0	1	0
54354d24-c622-11e3-bf01-24c6515278c0	0	0	0	0	1	0	1	1	0	0
a31b6123-c1b7-4cd0-86d8-b2e640cce9da	1	0	0	0	0	0	0	0	0	0
76788f17-257d-47c7-ad85-ac5f959216b5	1	0	0	0	0	0	0	0	0	0
81cc0f39-6677-4f2e-9a75-d30152b188f3	1	0	0	1	0	0	0	0	0	0
2f0a660c-ba3c-49bb-90f7-39b0034cea82	1	0	0	0	0	0	0	1	0	0
15678c3d-ce61-454d-849e-1d4ca358909b	1	0	0	1	0	0	0	0	0	0
650fe009-da01-4717-89df-9c95fafe3d7e	0	0	0	1	0	0	0	0	0	0
03ad38a6-0902-4aaa-84a3-91ea88fa9883	0	0	0	1	0	0	0	0	0	0
4d72d06d-b6af-4294-9eef-6e61e067761f	0	0	0	1	0	0	0	0	0	0
140d5fa9-afbe-444e-a7e7-6a4cb4ab2923	0	0	0	1	0	0	0	1	0	0
626c9788-d70c-449b-b9dc-5e3f6fc00991	0	0	0	1	0	0	0	1	0	0
fdf7dfb7-9285-46b3-be60-672164507705	0	0	0	1	0	1	0	0	0	0
e98e4e23-a139-4fff-b017-35f3f976eddd	0	0	0	1	0	0	0	0	0	0
fb74cca4-ac9c-4be0-80e3-e71592f96aae	0	0	0	1	0	0	0	1	0	0
3e1180a5-149c-4e6c-9a29-696e3ba567e3	0	0	0	1	0	0	0	0	0	0
3b55c58d-f95a-4a1d-9aa1-8d2c026656a9	0	0	0	1	0	0	0	0	0	0
858631eb-4e91-4aad-809c-c3948519313d	0	0	0	1	0	0	0	1	0	0
3e7ccab5-5b1d-4147-b907-77cab8f0837e	0	0	0	1	0	0	0	0	0	0
5bcf473f-417d-47a5-9745-ac7faf830b1f	0	0	0	1	0	0	0	0	0	0
9b3e7a03-cf8c-4da8-bc36-20129d7783ba	0	0	0	1	0	0	0	0	0	0
02917220-6a7a-46a1-8656-907e96bef88e	0	0	0	1	0	0	0	0	0	0
e2b09705-c5c8-48ee-a90e-19648a7bf2cb	0	0	0	1	0	0	0	0	0	0
bdbcffb0-c7da-4e7d-8002-9feffe48533c	0	0	0	1	0	0	0	0	0	0
56e57223-264e-489d-bc9a-a07789065c40	0	0	0	1	0	0	0	0	0	0
4e7e6e1f-c648-446f-bdf6-0b1fcc6dfa83	0	0	0	1	0	0	0	0	0	0
890e840c-1d1d-4874-a8eb-f9d9a2b50a1c	0	0	0	1	0	0	0	1	0	1
9e842227-2bc6-4185-bedb-abeb03836b51	0	0	0	1	0	0	0	0	0	0
ebe0ed67-2d3f-45cd-8f9b-4912595b16a0	0	0	0	1	0	0	0	0	0	0
1d1eeba2-4d7b-4380-b0b6-26d246bc4158	0	0	0	1	0	0	0	0	0	0
f60007b3-0603-4ad1-8b47-d2d4c4c621e4	0	0	0	1	0	0	0	0	0	0
81b4dd02-34ec-4ddc-8818-ed888a60ad88	0	0	0	1	0	0	0	0	0	0
068f4f69-d2fe-4f25-912e-ca7d4623efb6	0	0	0	1	0	0	0	0	0	0
8fc11cb6-9d79-41c3-bb45-0dadda890e8d	0	0	0	1	0	0	0	1	0	0
f047cb85-8f88-45d5-83c3-0416c9f3fff7	0	0	0	1	0	0	0	0	0	0
f2c08ac1-4755-4c36-a11d-338d8df9fa0d	0	0	0	1	0	0	0	0	0	0
f04aecf0-eb12-4ab9-928e-7bcf201b0b40	0	0	0	1	0	0	0	0	0	0
232b7754-b3c3-4530-9d24-3af40d9b2816	0	0	0	1	0	0	0	0	0	0
866ecfe7-caa6-4565-9418-6b9d6c8a3b43	0	0	0	1	0	0	0	0	0	0
f5c8f98a-c34a-49e8-a655-d8f29487b55c	0	0	0	1	0	0	1	0	0	0
3e012b50-06d1-4120-971b-5e54139b00ee	0	0	0	0	0	1	0	1	0	0
fc81312a-d451-38fb-e040-11ac0c4832a4	0	0	0	0	0	1	0	0	0	0
fc8130df-1f21-c8f9-e040-11ac0d485dfc	0	0	0	0	0	1	0	1	0	0
741c4656-0fd0-416e-86c8-f6533b6c96f4	0	0	0	0	0	1	0	0	0	0
00508f2b-36bf-44fc-b66b-97e1f3e40bfa	1	0	0	0	0	1	0	0	0	0
c766274a-3c1e-443f-9ed4-c0e2b9c904d1	0	0	0	0	0	1	0	0	0	0
e541b5b9-546d-47bc-acd6-4006ce0eec1d	0	0	0	0	0	1	0	0	0	0
dc7faf84-4438-447b-abcf-a3af87043654	1	0	0	0	0	1	0	0	0	0
9fc5b5c7-3973-42b4-8710-454de0cb5b50	0	0	0	0	0	1	1	0	0	0
e2b2357c-da6f-4ca3-9c07-a22f0423e8fe	0	0	0	0	0	1	1	0	0	0
5fa88c3a-dbc1-43f2-82b2-e0592f35ce57	0	0	0	1	0	1	0	0	0	0
fc8130e0-0bfa-bba4-e040-11ac0c48328d	0	0	0	0	0	1	0	0	0	0
f064f762-c622-11e3-bf01-24c6515278c0	0	0	0	0	0	1	0	0	0	1
a3210fd0-344c-468e-8ff2-2d0869a2fb75	1	0	0	0	0	1	1	1	0	0
fc9dbf68-4599-3c64-e040-11ac0d481623	1	0	0	1	0	1	0	1	0	0
effb868c-f905-41a0-ace1-b5e508732534	0	0	0	0	0	1	0	0	0	0
cbb788dd-964b-4cfd-80e1-979c7b5b3c52	0	0	0	0	0	1	0	1	0	0
fe63d42b-d471-45b6-9bdf-1a3b55465d37	0	0	0	0	0	1	0	0	0	0
1eb1bc62-18f6-4bcb-a16d-aa6a91914031	0	0	0	0	0	1	0	0	0	0
51893d3f-e7f3-43f9-9fd0-c0f25ae96804	1	0	0	0	0	1	1	1	0	0
39c476fd-273b-4136-874c-53352f1be008	1	0	0	0	0	1	1	0	0	0
2abe2e53-ad9b-4fbc-b9a7-93444f1bea87	0	0	0	0	0	1	0	0	0	0
f9c4e06c-e8a6-613b-e040-11ac0d4828ba	0	0	0	0	0	1	0	0	0	0
0bfd1043-8187-e3e4-e050-11ac0c4860c5	0	0	0	0	0	1	0	0	0	0
764ded9e-c622-11e3-bf01-24c6515278c0	0	0	0	0	0	1	0	0	0	0
748d3ff3-8699-4519-8e0f-26b6a0581bff	1	0	0	0	0	0	1	0	0	1
0fc63b79-7fff-441d-88fc-922d53c787ab	0	0	0	0	0	0	1	1	0	1
368e592d-260c-4f58-81c4-a9f1e6177a4b	1	0	0	1	0	0	1	0	1	1
05070acd-3ec1-44bb-9c32-26d3a483a72a	1	0	0	0	0	0	1	1	1	1
95cc9620-7686-4805-a96c-cf8e659847c3	0	0	0	0	0	0	1	1	0	1
2fdfb06c-0d2f-4e1d-9756-bcb08a7f90af	1	0	0	0	0	0	1	1	1	1
289790a5-77bd-49a9-a1ec-478a8ecacd7f	0	0	0	0	0	0	0	0	0	1
f393bafe-7503-5c45-e040-11ac0d484511	0	0	0	1	0	0	0	0	0	0
fc81312a-99ae-7672-e040-11ac0c4832a2	0	0	0	1	0	1	0	1	0	0
1a134c18-ced3-4bae-9f15-5f0f09526639	0	0	0	0	0	0	1	0	0	0
3b4ff158-c6d8-4a26-9568-0634ddb4a609	0	0	0	0	0	0	1	0	0	0
9e99b8d9-6f0d-4fe0-9c1e-d286c0714909	0	0	0	0	0	0	1	0	0	0
8ca665f8-fe78-48bf-8c0f-c606d92885d4	1	0	0	0	0	0	1	0	0	0
33bcd589-80db-4a58-8f83-a48cb60e0fda	1	0	0	0	0	0	1	1	0	0
f82d213f-bc06-5b51-e040-11ac0c48687e	1	0	0	0	0	0	0	1	0	0
6e776415-ddf4-4060-953f-08ef22441234	1	0	0	0	0	0	0	1	1	0
01b0848c-ae36-4ade-a3da-d297b003c99f	1	0	0	0	0	0	1	1	0	0
4508ce0a-5a2e-4502-98e9-2fd76c4eebef	1	0	0	0	0	0	0	0	0	0
6012cb02-c623-11e3-bf01-24c6515278c0	1	0	0	0	0	0	0	1	0	0
2bd56bba-c623-11e3-bf01-24c6515278c0	1	0	0	0	0	0	0	0	0	0
d0469256-c622-11e3-bf01-24c6515278c0	1	0	0	0	0	0	0	0	1	1
fc8130e0-0bc1-bba7-e040-11ac0c483289	0	0	0	0	0	1	0	0	0	0
9ba2c970-c622-11e3-bf01-24c6515278c0	1	0	0	0	0	0	0	0	0	1
819b4304-c622-11e3-bf01-24c6515278c0	1	0	0	0	1	0	0	1	0	0
6d9d7ffc-c622-11e3-bf01-24c6515278c0	1	0	0	0	0	0	0	0	0	0
9ffe694e-b488-489e-bdbe-0800e505eec4	0	0	0	0	0	0	1	1	0	0
f24688a9-7952-49d8-ba80-2bbad472379c	0	0	0	0	0	0	1	0	0	0
9f298806-77b6-4c76-bd38-3343e1a3c6f0	0	0	0	0	0	0	1	0	0	0
a68389d4-431f-4582-b4df-e8ad200aa3be	0	0	0	0	0	0	1	0	0	0
fa718a69-7d09-424b-90a3-4839ba7dc9b2	0	0	0	0	0	0	1	0	0	0
ca8fa9f5-3190-440d-9879-22e33d05ca6c	1	0	0	0	0	0	1	1	0	0
d2620dab-4319-499a-b8f1-9575aaf8f4f3	0	0	0	0	0	0	1	0	0	0
f81693ba-09ee-4201-a389-0ceeda8a4636	1	0	0	0	0	1	1	1	0	1
fc009c3d-66fc-4b9c-ae43-014607e3723a	0	0	0	0	0	0	1	0	0	0
0fbd94b1-bb34-4620-841b-861a0b5e0c12	0	0	0	0	0	0	1	1	0	0
88d82a42-c622-11e3-bf01-24c6515278c0	0	0	0	0	1	0	0	0	0	1
56c846d6-c622-11e3-bf01-24c6515278c0	0	0	0	0	1	0	0	0	0	1
23eb72d8-c622-11e3-bf01-24c6515278c0	0	0	0	0	1	0	0	0	0	1
f4f48342-c622-11e3-bf01-24c6515278c0	0	0	0	0	1	0	0	0	0	1
54cfd4b0-c623-11e3-bf01-24c6515278c0	0	0	0	0	1	0	0	0	0	0
2d0e4b82-c623-11e3-bf01-24c6515278c0	0	0	0	0	1	0	0	0	0	1
b5f90cb8-7304-48fb-a1d3-ff459c7d79d1	0	0	0	0	1	0	0	1	0	1
2828e5e6-c623-11e3-bf01-24c6515278c0	0	0	0	0	1	0	0	0	0	1
fabf1f6c-c622-11e3-bf01-24c6515278c0	0	0	0	0	1	0	0	1	0	0
eb1531b0-8af1-4b2b-9192-644cb47101fc	0	0	0	1	0	0	1	1	0	0
f7d77a03-28a0-f446-e040-11ac0c4866fb	0	0	0	0	0	1	1	0	0	0
87e0b332-60f3-4d59-8c4e-691a820c9ee1	0	0	0	0	0	1	1	0	0	0
db4d1d04-1189-4c0e-99a7-904667af07b5	0	0	0	0	0	1	1	0	0	0
49ad3c8d-88cd-43cd-a273-1623fe2aec0b	0	0	0	0	0	0	1	0	0	0
759e20be-6a2b-4c54-aca0-6d358598d6f5	0	0	0	0	0	0	1	0	0	0
494701ce-05d4-440b-a65e-d925902b9d42	0	0	0	0	0	0	1	0	0	0
b75b2663-dcc6-411c-bfcc-574aa33cf388	0	0	0	0	0	0	1	1	0	0
120f01d1-8884-4aca-a1cb-36b207b2aa3a	0	0	0	1	0	0	1	0	0	0
2ecd8358-c622-11e3-bf01-24c6515278c0	0	0	0	0	0	0	1	0	0	1
1b0fe1d5-b286-4f49-ae92-94d9c6db9657	1	0	0	0	0	0	1	0	1	0
8a6d6b2e-c622-11e3-bf01-24c6515278c0	0	0	0	0	0	1	0	0	1	1
c6bb32f0-c622-11e3-bf01-24c6515278c0	0	0	0	0	0	0	1	1	1	0
20d1b88b-3ff6-4201-a748-6a993500c652	1	0	0	0	0	0	1	0	1	0
995a1ad2-faca-4a37-a59d-e62455985afb	0	0	0	0	0	0	1	0	0	0
929f2216-6ab3-414f-a814-49b69d4b49d9	0	0	0	0	0	0	1	0	0	0
b9dbc78e-44ce-427c-bbeb-de8d097bde2c	0	0	0	0	0	0	1	0	0	0
d733cf1a-4c42-4def-b6cb-5ef2c6a27fcd	0	0	0	1	0	0	1	0	0	0
005794f1-5a87-45b5-9811-83ddf6924568	0	0	0	0	0	1	0	0	0	0
3afae3fb-2d87-4724-a589-d31cce1f4c28	0	0	0	0	0	1	0	0	0	0
abedd46c-47b8-4242-adb6-12835400cb3f	0	0	0	0	0	1	1	0	0	0
b30dfb8b-8288-4e5a-afc2-3d5bd7bfa26c	0	0	0	0	0	1	0	0	0	0
72a27124-24b9-41f7-a065-774fdf5f7d19	0	0	0	0	0	1	0	0	0	0
3232f77f-b745-4232-a802-6699b6356efd	0	0	0	0	0	1	0	0	0	0
0e872e0d-4711-4364-a5d0-6beeb6fd3ff2	0	0	0	0	0	1	0	1	0	0
f2b2111c-c622-11e3-bf01-24c6515278c0	1	0	0	0	0	0	1	0	0	0
63762458-902a-4329-a823-703b54cb5f9d	0	0	0	0	0	1	1	0	1	0
fc8130e0-0db6-b568-e040-11ac0c483281	0	0	0	0	0	1	0	1	0	0
f7c6a336-3126-7580-e040-11ac0c485971	0	0	0	0	0	1	0	0	0	0
78bc2608-c623-11e3-bf01-24c6515278c0	0	0	0	0	0	1	0	0	0	0
8a8dd718-c46e-462a-9793-83d88f5caa7f	0	0	0	0	0	1	0	0	0	0
ba5667da-7688-4931-bdb7-d65f391caf60	0	0	0	0	0	1	0	0	0	1
c59188a8-c6bb-433c-97fe-69f79a126d03	0	0	0	0	0	1	0	0	0	0
d609ce92-9edd-4286-bd5f-b93304cae9a2	0	0	0	0	0	1	0	0	0	0
fc8130e0-ad66-b82e-e040-11ac0d485e0e	0	0	0	0	0	1	0	0	0	0
de55876b-5d7d-46e7-bf3e-35db7a155300	0	0	0	0	0	1	0	0	0	0
0cb4356c-b5d6-4541-b048-ff6d4b3a5d26	0	0	0	0	0	1	0	0	0	1
1cb25b72-3726-4f12-9e22-f5c7e4b05681	0	0	0	0	0	1	0	0	0	1
9650640f-154d-4696-aa96-3611c6fcee7b	0	0	0	1	0	1	1	0	0	0
f393bafe-c99f-3725-e040-11ac0d484514	0	0	0	0	0	1	0	1	0	0
f7b84bac-f161-9eee-e040-11ac0c4847ed	0	0	0	0	0	1	0	1	0	0
fc8130e0-0d25-b475-e040-11ac0c483277	0	0	0	0	0	1	0	0	0	0
f7b847e5-0f5d-69b4-e040-11ac0c4845fe	0	0	0	0	0	1	0	0	0	0
f7b84c09-15d4-3046-e040-11ac0c4847ff	0	0	0	0	0	1	0	0	0	0
f7c7373c-1972-4968-e040-11ac0d486e80	0	0	0	0	0	1	1	0	0	0
f7d7b3db-02af-61cb-e040-11ac0c480c03	0	0	0	0	0	1	0	0	0	0
f7f66114-e321-1d4c-e040-11ac0d48541a	0	0	0	0	0	1	0	0	0	0
f80293b8-ddb7-f575-e040-11ac0d48309d	0	0	0	0	0	1	0	0	0	0
fc8130df-1cdd-cade-e040-11ac0d485dec	0	0	0	0	0	1	0	0	0	0
fc8130df-2628-304a-e040-11ac0d485dfa	0	0	0	0	0	1	0	0	0	0
fc8130df-3225-3f96-e040-11ac0d485dfe	0	0	0	0	0	1	0	0	0	0
fc8130df-34f8-22c6-e040-11ac0d485de8	0	0	0	0	0	1	0	0	0	0
fc8130e2-f2ef-d096-e040-11ac0c483293	0	0	0	0	0	1	0	0	0	0
fc8130e3-023d-c7d4-e040-11ac0c483295	0	0	0	0	0	1	0	1	0	0
241abdfd-e6de-4830-a233-4bbc5f622725	1	0	0	0	0	1	1	1	0	0
4aa7eabc-0419-4897-b7af-5dcccfd6ac2f	0	0	0	0	0	1	0	1	0	0
2b40a733-7a63-4bb8-a953-95a4ee28f962	0	0	0	0	0	1	1	1	0	0
